    1507	crates/gpui_macos/src/platform.rs
    1506	crates/picker/src/picker.rs
    1502	crates/gpui_macos/src/keyboard.rs
    1501	crates/edit_prediction_ui/src/rate_prediction_modal.rs
    1495	crates/agent_ui/src/mention_set.rs
    1483	crates/agent/src/tools/evals/edit_file.rs
    1479	crates/cli/src/main.rs
    1477	crates/agent/src/tools/tool_permissions.rs
    1476	crates/collab/tests/integration/channel_tests.rs
    1470	crates/editor/src/selections_collection.rs
    1468	crates/settings_content/src/theme.rs
    1465	crates/agent/src/tools/write_file_tool.rs
    1463	crates/agent_ui/src/config_options.rs
    1458	crates/settings_ui/src/pages/tool_permissions_setup.rs
    1443	crates/agent_ui/src/agent_configuration/configure_context_server_modal.rs
    1439	crates/gpui_windows/src/platform.rs
    1437	crates/zeta_prompt/src/udiff.rs
    1436	crates/remote_server/src/server.rs
    1434	crates/collab/src/db/queries/rooms.rs
    1432	crates/settings_content/src/settings_content.rs
    1431	crates/agent_ui/src/thread_import.rs
    1423	crates/ui/src/components/data_table.rs
    1421	crates/mav/resources/windows/mav.iss
    1417	crates/gpui_macros/src/styles.rs
    1416	crates/agent/src/tools/terminal_tool/sandbox_git_paths.rs
    1413	crates/tasks_ui/src/modal.rs
    1410	crates/title_bar/src/title_bar.rs
    1409	crates/agent/src/tools/grep_tool.rs
    1407	crates/language_tools/src/lsp_button.rs
    1405	crates/collab/tests/integration/git_tests.rs
    1402	crates/project/src/worktree_store.rs
    1401	crates/collab/src/db/queries/projects.rs
    1388	crates/git_ui/src/commit_view.rs
    1387	crates/node_runtime/src/node_runtime.rs
    1386	crates/gpui_wgpu/src/shaders.wgsl
    1383	crates/language_tools/src/lsp_log_view.rs
    1377	crates/git_ui/src/git_ui.rs
    1371	crates/rpc/src/peer.rs
    1368	crates/remote_server/src/headless_project.rs
    1366	crates/vim/src/digraph/default.rs
    1365	crates/dev_container/src/docker.rs
    1360	crates/edit_prediction_metrics/src/patch_metrics.rs
    1339	crates/language_tools/src/highlights_tree_view.rs
    1331	crates/editor/src/runnables.rs
    1327	crates/gpui_linux/src/linux/platform.rs
    1324	crates/repl/src/notebook/cell.rs
    1324	crates/command_palette/src/command_palette.rs
    1319	crates/json_schema_store/src/schemas/package.json
    1311	crates/agent/src/tools/edit_session/streaming_parser.rs
    1298	crates/gpui_macos/src/shaders.metal
    1298	crates/editor/src/git/blame.rs
    1291	crates/gpui/src/elements/text.rs
    1290	crates/repl/src/outputs.rs
    1281	crates/extension_host/src/wasm_host/wit.rs
    1280	crates/gpui_windows/src/shaders.hlsl
    1278	crates/gpui/src/app/entity_map.rs
    1277	crates/acp_thread/src/mention.rs
    1273	crates/debugger_ui/src/tests/stack_frame_list.rs
    1272	crates/agent_ui/src/agent_ui.rs
    1268	crates/anthropic/src/anthropic.rs
    1262	crates/project/src/task_inventory.rs
    1257	crates/zeta_prompt/src/hashed_regions.rs
    1255	crates/gpui_linux/src/linux/x11/clipboard.rs
    1253	crates/agent/src/tools/list_directory_tool.rs
